År;DagMånad;Totalt;M Tot;M 0-64 år;M 65-79 år;M 80-89 år;M 90+ år;K Tot;K 0-64 år;K 65-79 år;K 80-89 år;K 90+ år;-;Sort;Dag;Månad;Ar;;;;;-;Sort;Dag;Månad
2018;5 november;207;95;11;21;38;25;112;6;46;28;32;;1105;5;november;2018;;;;;;;;
2018;4 november;226;112;18;39;40;15;114;10;28;38;38;;1104;4;november;2018;;;;;;;;
2018;3 november;270;120;12;47;35;26;150;16;47;50;37;;1103;3;november;2018;;;;;;;;
2018;2 november;220;110;15;34;45;16;110;13;27;29;41;;1102;2;november;2018;;;;;;;;
2018;1 november;237;129;20;49;45;15;108;10;27;38;33;;1101;1;november;2018;;;;;;;;
2018;31 oktober;247;120;20;42;39;19;127;9;34;44;40;;1031;31;oktober;2018;;;;;;;;
2018;30 oktober;241;115;16;39;38;22;126;10;38;41;37;;1030;30;oktober;2018;;;;;;;;
2018;29 oktober;265;119;11;39;43;26;146;13;34;53;46;;1029;29;oktober;2018;;;;;;;;
2018;28 oktober;228;126;21;48;38;19;102;11;26;27;38;;1028;28;oktober;2018;;;;;;;;
2018;27 oktober;225;109;9;36;42;22;116;15;32;32;37;;1027;27;oktober;2018;;;;;;;;
2018;26 oktober;242;135;20;40;51;24;107;15;17;45;30;;1026;26;oktober;2018;;;;;;;;
2018;25 oktober;262;139;15;55;40;29;123;15;34;47;27;;1025;25;oktober;2018;;;;;;;;
2018;24 oktober;233;119;19;42;35;23;114;9;16;51;38;;1024;24;oktober;2018;;;;;;;;
2018;23 oktober;240;126;15;48;48;15;114;11;36;35;32;;1023;23;oktober;2018;;;;;;;;
2018;22 oktober;230;118;18;37;39;24;112;15;25;35;37;;1022;22;oktober;2018;;;;;;;;
2018;21 oktober;226;115;14;38;42;21;111;13;29;37;32;;1021;21;oktober;2018;;;;;;;;
2018;20 oktober;235;103;15;36;29;23;132;11;31;54;36;;1020;20;oktober;2018;;;;;;;;
2018;19 oktober;222;117;23;41;42;11;105;9;26;31;39;;1019;19;oktober;2018;;;;;;;;
2018;18 oktober;205;113;7;39;51;16;92;9;20;43;20;;1018;18;oktober;2018;;;;;;;;
2018;17 oktober;244;117;15;42;42;18;127;11;33;45;38;;1017;17;oktober;2018;;;;;;;;
2018;16 oktober;211;102;16;34;42;10;109;10;29;41;29;;1016;16;oktober;2018;;;;;;;;
2018;15 oktober;199;107;11;42;35;19;92;9;23;39;21;;1015;15;oktober;2018;;;;;;;;
2018;14 oktober;248;122;11;39;48;24;126;14;38;41;33;;1014;14;oktober;2018;;;;;;;;
2018;13 oktober;225;105;14;39;36;16;120;7;46;33;34;;1013;13;oktober;2018;;;;;;;;
2018;12 oktober;236;109;18;36;37;18;127;9;34;41;43;;1012;12;oktober;2018;;;;;;;;
2018;11 oktober;259;139;24;37;52;26;120;15;27;40;38;;1011;11;oktober;2018;;;;;;;;
2018;10 oktober;228;105;16;41;32;16;123;11;26;46;40;;1010;10;oktober;2018;;;;;;;;
2018;9 oktober;253;121;10;41;47;23;132;10;32;48;42;;1009;9;oktober;2018;;;;;;;;
2018;8 oktober;266;104;12;46;25;21;162;16;42;52;52;;1008;8;oktober;2018;;;;;;;;
2018;7 oktober;224;114;14;38;33;29;110;7;32;43;28;;1007;7;oktober;2018;;;;;;;;
2018;6 oktober;219;102;15;36;37;14;117;6;24;47;40;;1006;6;oktober;2018;;;;;;;;
2018;5 oktober;227;109;17;31;37;24;118;11;31;41;35;;1005;5;oktober;2018;;;;;;;;
2018;4 oktober;266;130;15;49;40;26;136;12;40;44;40;;1004;4;oktober;2018;;;;;;;;
2018;3 oktober;242;126;10;42;51;23;116;13;32;30;41;;1003;3;oktober;2018;;;;;;;;
2018;2 oktober;198;89;9;26;34;20;109;12;31;30;36;;1002;2;oktober;2018;;;;;;;;
2018;1 oktober;230;117;23;39;32;23;113;5;25;44;39;;1001;1;oktober;2018;;;;;;;;
2018;30 september;197;104;12;38;40;14;93;12;21;29;31;;0930;30;september;2018;;;;;;;;
2018;29 september;223;102;7;46;34;15;121;8;30;46;37;;0929;29;september;2018;;;;;;;;
2018;28 september;224;109;18;39;35;17;115;11;22;43;39;;0928;28;september;2018;;;;;;;;
2018;27 september;239;123;18;49;41;15;116;13;24;49;30;;0927;27;september;2018;;;;;;;;
2018;26 september;215;105;13;36;42;14;110;9;27;34;40;;0926;26;september;2018;;;;;;;;
2018;25 september;217;106;10;33;41;22;111;11;26;39;35;;0925;25;september;2018;;;;;;;;
2018;24 september;238;116;16;43;43;14;122;16;28;36;42;;0924;24;september;2018;;;;;;;;
2018;23 september;218;107;17;41;28;21;111;12;25;30;44;;0923;23;september;2018;;;;;;;;
2018;22 september;210;96;18;38;26;14;114;12;27;44;31;;0922;22;september;2018;;;;;;;;
2018;21 september;261;133;18;47;42;26;128;20;30;39;39;;0921;21;september;2018;;;;;;;;
2018;20 september;254;123;16;33;47;27;131;11;29;41;50;;0920;20;september;2018;;;;;;;;
2018;19 september;222;116;15;35;39;27;106;3;33;35;35;;0919;19;september;2018;;;;;;;;
2018;18 september;239;110;13;45;34;18;129;13;36;39;41;;0918;18;september;2018;;;;;;;;
2018;17 september;241;125;18;42;40;25;116;11;27;42;36;;0917;17;september;2018;;;;;;;;
2018;16 september;210;108;12;39;37;20;102;13;24;33;32;;0916;16;september;2018;;;;;;;;
2018;15 september;231;111;12;39;41;19;120;16;33;32;39;;0915;15;september;2018;;;;;;;;
2018;14 september;195;101;13;31;40;17;94;9;25;25;35;;0914;14;september;2018;;;;;;;;
2018;13 september;214;104;16;27;43;18;110;11;27;45;27;;0913;13;september;2018;;;;;;;;
2018;12 september;216;110;13;36;44;17;106;9;33;35;29;;0912;12;september;2018;;;;;;;;
2018;11 september;228;115;9;40;42;24;113;8;30;42;33;;0911;11;september;2018;;;;;;;;
2018;10 september;222;106;17;28;44;17;116;11;25;44;36;;0910;10;september;2018;;;;;;;;
2018;9 september;212;91;17;31;32;11;121;12;30;33;46;;0909;9;september;2018;;;;;;;;
2018;8 september;248;118;17;35;54;12;130;8;25;53;44;;0908;8;september;2018;;;;;;;;
2018;7 september;249;108;15;32;43;18;141;11;38;56;36;;0907;7;september;2018;;;;;;;;
2018;6 september;222;110;11;38;39;22;112;8;30;39;35;;0906;6;september;2018;;;;;;;;
2018;5 september;228;116;9;38;48;21;112;7;23;40;42;;0905;5;september;2018;;;;;;;;
2018;4 september;213;108;14;42;40;12;105;11;31;27;36;;0904;4;september;2018;;;;;;;;
2018;3 september;245;138;16;43;57;22;107;10;33;38;26;;0903;3;september;2018;;;;;;;;
2018;2 september;227;106;16;39;32;19;121;12;25;46;38;;0902;2;september;2018;;;;;;;;
2018;1 september;245;117;21;43;28;25;128;14;35;33;46;;0901;1;september;2018;;;;;;;;
2018;31 augusti;240;122;16;31;50;25;118;8;33;35;42;;0831;31;augusti;2018;;;;;;;;
2018;30 augusti;238;123;16;49;39;19;115;5;37;41;32;;0830;30;augusti;2018;;;;;;;;
2018;29 augusti;198;98;15;38;28;17;100;11;25;34;30;;0829;29;augusti;2018;;;;;;;;
2018;28 augusti;251;127;19;43;42;23;124;11;27;42;44;;0828;28;augusti;2018;;;;;;;;
2018;27 augusti;185;91;11;31;34;15;94;8;31;30;25;;0827;27;augusti;2018;;;;;;;;
2018;26 augusti;213;104;14;27;43;20;109;5;24;37;43;;0826;26;augusti;2018;;;;;;;;
2018;25 augusti;211;116;13;45;38;20;95;8;22;35;30;;0825;25;augusti;2018;;;;;;;;
2018;24 augusti;213;104;15;28;43;18;109;9;22;38;40;;0824;24;augusti;2018;;;;;;;;
2018;23 augusti;243;104;19;38;33;14;139;14;37;44;44;;0823;23;augusti;2018;;;;;;;;
2018;22 augusti;191;101;12;39;29;21;90;7;33;31;19;;0822;22;augusti;2018;;;;;;;;
2018;21 augusti;232;122;15;42;41;24;110;10;38;36;26;;0821;21;augusti;2018;;;;;;;;
2018;20 augusti;192;80;8;31;26;15;112;9;23;43;37;;0820;20;augusti;2018;;;;;;;;
2018;19 augusti;204;99;22;21;44;12;105;8;24;38;35;;0819;19;augusti;2018;;;;;;;;
2018;18 augusti;192;90;15;31;33;11;102;13;24;41;24;;0818;18;augusti;2018;;;;;;;;
2018;17 augusti;224;108;20;45;23;20;116;9;31;39;37;;0817;17;augusti;2018;;;;;;;;
2018;16 augusti;243;129;15;37;51;26;114;14;27;45;28;;0816;16;augusti;2018;;;;;;;;
2018;15 augusti;208;111;15;33;41;22;97;7;23;28;39;;0815;15;augusti;2018;;;;;;;;
2018;14 augusti;220;108;13;32;46;17;112;6;25;44;37;;0814;14;augusti;2018;;;;;;;;
2018;13 augusti;214;108;13;34;39;22;106;7;17;46;36;;0813;13;augusti;2018;;;;;;;;
2018;12 augusti;202;95;17;30;33;15;107;10;28;41;28;;0812;12;augusti;2018;;;;;;;;
2018;11 augusti;194;73;12;29;23;9;121;7;37;30;47;;0811;11;augusti;2018;;;;;;;;
2018;10 augusti;220;117;20;45;36;16;103;10;29;33;31;;0810;10;augusti;2018;;;;;;;;
2018;9 augusti;203;108;15;41;40;12;95;7;29;25;34;;0809;9;augusti;2018;;;;;;;;
2018;8 augusti;223;98;18;30;32;18;125;4;37;43;41;;0808;8;augusti;2018;;;;;;;;
2018;7 augusti;208;106;22;36;33;15;102;5;20;42;35;;0807;7;augusti;2018;;;;;;;;
2018;6 augusti;200;88;9;39;29;11;112;7;25;47;33;;0806;6;augusti;2018;;;;;;;;
2018;5 augusti;220;107;16;24;44;23;113;7;28;41;37;;0805;5;augusti;2018;;;;;;;;
2018;4 augusti;252;119;14;50;40;15;133;8;39;50;36;;0804;4;augusti;2018;;;;;;;;
2018;3 augusti;241;118;16;46;35;21;123;6;30;50;37;;0803;3;augusti;2018;;;;;;;;
2018;2 augusti;239;130;17;57;40;16;109;11;26;37;35;;0802;2;augusti;2018;;;;;;;;
2018;1 augusti;277;134;20;37;49;28;143;11;41;46;45;;0801;1;augusti;2018;;;;;;;;
2018;31 juli;256;133;20;38;51;24;123;14;36;39;34;;0731;31;juli;2018;;;;;;;;
2018;30 juli;238;111;14;44;38;15;127;14;33;41;39;;0730;30;juli;2018;;;;;;;;
2018;29 juli;228;110;19;51;25;15;118;10;30;41;37;;0729;29;juli;2018;;;;;;;;
2018;28 juli;239;128;23;47;38;20;111;13;28;39;31;;0728;28;juli;2018;;;;;;;;
2018;27 juli;275;122;20;46;40;16;153;13;39;60;41;;0727;27;juli;2018;;;;;;;;
2018;26 juli;215;105;18;43;34;10;110;7;28;42;33;;0726;26;juli;2018;;;;;;;;
2018;25 juli;211;113;13;34;40;26;98;6;28;32;32;;0725;25;juli;2018;;;;;;;;
2018;24 juli;242;111;20;37;30;24;131;12;28;49;42;;0724;24;juli;2018;;;;;;;;
2018;23 juli;232;107;15;26;51;15;125;9;35;39;42;;0723;23;juli;2018;;;;;;;;
2018;22 juli;225;108;16;38;33;21;117;10;25;41;41;;0722;22;juli;2018;;;;;;;;
2018;21 juli;262;124;19;46;33;26;138;9;28;51;50;;0721;21;juli;2018;;;;;;;;
2018;20 juli;250;128;18;48;49;13;122;9;32;40;41;;0720;20;juli;2018;;;;;;;;
2018;19 juli;238;114;15;41;38;20;124;7;20;44;53;;0719;19;juli;2018;;;;;;;;
2018;18 juli;254;122;14;41;42;25;132;10;28;45;49;;0718;18;juli;2018;;;;;;;;
2018;17 juli;237;130;19;35;51;25;107;9;29;43;26;;0717;17;juli;2018;;;;;;;;
2018;16 juli;258;101;17;30;35;19;157;15;36;60;46;;0716;16;juli;2018;;;;;;;;
2018;15 juli;221;111;20;32;40;19;110;6;37;40;27;;0715;15;juli;2018;;;;;;;;
2018;14 juli;231;113;14;38;45;16;118;13;31;38;36;;0714;14;juli;2018;;;;;;;;
2018;13 juli;247;131;14;48;45;24;116;8;20;43;45;;0713;13;juli;2018;;;;;;;;
2018;12 juli;257;133;14;44;49;26;124;16;31;41;36;;0712;12;juli;2018;;;;;;;;
2018;11 juli;223;106;14;33;42;17;117;12;27;43;35;;0711;11;juli;2018;;;;;;;;
2018;10 juli;207;104;21;32;34;17;103;6;29;34;34;;0710;10;juli;2018;;;;;;;;
2018;9 juli;199;101;18;37;35;11;98;8;27;29;34;;0709;9;juli;2018;;;;;;;;
2018;8 juli;219;99;18;33;29;19;120;10;23;48;39;;0708;8;juli;2018;;;;;;;;
2018;7 juli;234;122;16;43;42;21;112;10;28;40;34;;0707;7;juli;2018;;;;;;;;
2018;6 juli;244;106;16;40;35;15;138;13;40;45;40;;0706;6;juli;2018;;;;;;;;
2018;5 juli;226;122;17;35;52;18;104;5;23;42;34;;0705;5;juli;2018;;;;;;;;
2018;4 juli;236;117;16;49;39;13;119;14;38;29;38;;0704;4;juli;2018;;;;;;;;
2018;3 juli;213;109;16;39;33;21;104;12;19;34;39;;0703;3;juli;2018;;;;;;;;
2018;2 juli;216;110;15;37;44;14;106;13;18;36;39;;0702;2;juli;2018;;;;;;;;
2018;1 juli;226;119;19;43;36;21;107;7;22;43;35;;0701;1;juli;2018;;;;;;;;
2018;30 juni;216;106;23;32;33;18;110;7;30;45;28;;0630;30;juni;2018;;;;;;;;
2018;29 juni;235;103;17;32;34;20;132;6;32;45;49;;0629;29;juni;2018;;;;;;;;
2018;28 juni;222;105;15;39;38;13;117;8;30;45;34;;0628;28;juni;2018;;;;;;;;
2018;27 juni;265;134;22;43;44;25;131;11;37;44;39;;0627;27;juni;2018;;;;;;;;
2018;26 juni;246;131;15;50;45;21;115;9;30;36;40;;0626;26;juni;2018;;;;;;;;
2018;25 juni;223;107;12;45;36;14;116;10;27;39;40;;0625;25;juni;2018;;;;;;;;
2018;24 juni;220;104;8;48;30;18;116;11;36;36;33;;0624;24;juni;2018;;;;;;;;
2018;23 juni;186;92;19;26;30;17;94;9;27;30;28;;0623;23;juni;2018;;;;;;;;
2018;22 juni;214;101;9;36;35;21;113;10;25;43;35;;0622;22;juni;2018;;;;;;;;
2018;21 juni;227;131;17;46;50;18;96;8;20;31;37;;0621;21;juni;2018;;;;;;;;
2018;20 juni;215;109;11;45;35;18;106;6;36;30;34;;0620;20;juni;2018;;;;;;;;
2018;19 juni;212;108;14;36;40;18;104;11;26;34;33;;0619;19;juni;2018;;;;;;;;
2018;18 juni;226;118;13;40;44;21;108;11;23;42;32;;0618;18;juni;2018;;;;;;;;
2018;17 juni;206;101;21;29;37;14;105;4;27;41;33;;0617;17;juni;2018;;;;;;;;
2018;16 juni;213;97;14;29;36;18;116;13;35;33;35;;0616;16;juni;2018;;;;;;;;
2018;15 juni;208;88;11;34;28;15;120;11;32;46;31;;0615;15;juni;2018;;;;;;;;
2018;14 juni;202;96;12;37;27;20;106;10;21;39;36;;0614;14;juni;2018;;;;;;;;
2018;13 juni;214;97;13;35;31;18;117;11;27;35;44;;0613;13;juni;2018;;;;;;;;
2018;12 juni;208;104;11;39;44;10;104;10;27;41;26;;0612;12;juni;2018;;;;;;;;
2018;11 juni;190;97;12;34;31;20;93;9;15;46;23;;0611;11;juni;2018;;;;;;;;
2018;10 juni;201;94;20;28;30;16;107;10;21;45;31;;0610;10;juni;2018;;;;;;;;
2018;9 juni;230;114;10;26;52;26;116;5;28;39;44;;0609;9;juni;2018;;;;;;;;
2018;8 juni;229;90;9;29;36;16;139;18;27;59;35;;0608;8;juni;2018;;;;;;;;
2018;7 juni;228;107;14;34;44;15;121;13;36;43;29;;0607;7;juni;2018;;;;;;;;
2018;6 juni;194;92;12;27;36;17;102;9;30;30;33;;0606;6;juni;2018;;;;;;;;
2018;5 juni;214;106;20;34;34;18;108;9;24;46;29;;0605;5;juni;2018;;;;;;;;
2018;4 juni;217;104;9;40;35;20;113;10;22;42;39;;0604;4;juni;2018;;;;;;;;
2018;3 juni;220;122;18;54;41;9;98;11;24;28;35;;0603;3;juni;2018;;;;;;;;
2018;2 juni;205;95;9;39;33;14;110;10;30;36;34;;0602;2;juni;2018;;;;;;;;
2018;1 juni;213;108;12;34;43;19;105;11;23;30;41;;0601;1;juni;2018;;;;;;;;
2018;31 maj;202;97;12;42;23;20;105;10;30;33;32;;0531;31;maj;2018;;;;;;;;
2018;30 maj;214;110;19;30;41;20;104;8;23;41;32;;0530;30;maj;2018;;;;;;;;
2018;29 maj;212;102;13;30;39;20;110;7;33;40;30;;0529;29;maj;2018;;;;;;;;
2018;28 maj;215;112;14;36;39;23;103;9;29;30;35;;0528;28;maj;2018;;;;;;;;
2018;27 maj;187;98;14;30;30;24;89;7;25;35;22;;0527;27;maj;2018;;;;;;;;
2018;26 maj;213;100;17;42;29;12;113;7;30;42;34;;0526;26;maj;2018;;;;;;;;
2018;25 maj;207;102;15;34;36;17;105;9;30;34;32;;0525;25;maj;2018;;;;;;;;
2018;24 maj;223;107;15;34;36;22;116;6;35;44;31;;0524;24;maj;2018;;;;;;;;
2018;23 maj;219;124;22;47;33;22;95;9;17;38;31;;0523;23;maj;2018;;;;;;;;
2018;22 maj;201;115;12;49;37;17;86;13;18;27;28;;0522;22;maj;2018;;;;;;;;
2018;21 maj;210;95;12;42;25;16;115;13;25;33;44;;0521;21;maj;2018;;;;;;;;
2018;20 maj;178;72;13;27;21;11;106;9;32;32;33;;0520;20;maj;2018;;;;;;;;
2018;19 maj;185;97;19;37;28;13;88;5;27;27;29;;0519;19;maj;2018;;;;;;;;
2018;18 maj;204;99;13;34;40;12;105;7;24;46;28;;0518;18;maj;2018;;;;;;;;
2018;17 maj;225;112;16;44;33;19;113;10;24;40;39;;0517;17;maj;2018;;;;;;;;
2018;16 maj;233;121;19;37;45;20;112;5;26;41;40;;0516;16;maj;2018;;;;;;;;
2018;15 maj;223;104;15;26;47;16;119;11;27;46;35;;0515;15;maj;2018;;;;;;;;
2018;14 maj;238;103;21;40;30;12;135;16;29;51;39;;0514;14;maj;2018;;;;;;;;
2018;13 maj;219;113;19;50;31;13;106;6;25;46;29;;0513;13;maj;2018;;;;;;;;
2018;12 maj;213;108;17;45;26;20;105;12;20;43;30;;0512;12;maj;2018;;;;;;;;
2018;11 maj;225;109;14;40;40;15;116;8;29;41;38;;0511;11;maj;2018;;;;;;;;
2018;10 maj;230;105;13;38;33;21;125;10;29;42;44;;0510;10;maj;2018;;;;;;;;
2018;9 maj;220;103;16;47;24;16;117;11;31;43;32;;0509;9;maj;2018;;;;;;;;
2018;8 maj;231;112;19;37;39;17;119;12;22;37;48;;0508;8;maj;2018;;;;;;;;
2018;7 maj;234;112;14;40;39;19;122;8;29;49;36;;0507;7;maj;2018;;;;;;;;
2018;6 maj;216;108;13;42;32;21;108;10;26;33;39;;0506;6;maj;2018;;;;;;;;
2018;5 maj;222;122;18;43;43;18;100;6;23;27;44;;0505;5;maj;2018;;;;;;;;
2018;4 maj;224;115;21;41;35;18;109;8;34;34;33;;0504;4;maj;2018;;;;;;;;
2018;3 maj;254;131;16;51;45;19;123;9;36;34;44;;0503;3;maj;2018;;;;;;;;
2018;2 maj;252;143;24;48;53;18;109;7;26;34;42;;0502;2;maj;2018;;;;;;;;
2018;1 maj;249;137;19;44;47;27;112;9;21;47;35;;0501;1;maj;2018;;;;;;;;
2018;30 april;244;111;11;40;36;24;133;14;41;35;43;;0430;30;april;2018;;;;;;;;
2018;29 april;226;125;23;44;41;17;101;6;28;42;25;;0429;29;april;2018;;;;;;;;
2018;28 april;235;120;20;39;44;17;115;11;30;38;36;;0428;28;april;2018;;;;;;;;
2018;27 april;225;100;20;33;28;19;125;4;42;38;41;;0427;27;april;2018;;;;;;;;
2018;26 april;245;119;15;36;51;17;126;20;31;40;35;;0426;26;april;2018;;;;;;;;
2018;25 april;249;134;21;49;48;16;115;15;29;35;36;;0425;25;april;2018;;;;;;;;
2018;24 april;226;118;14;36;43;25;108;8;27;35;38;;0424;24;april;2018;;;;;;;;
2018;23 april;233;113;19;36;33;25;120;8;27;46;39;;0423;23;april;2018;;;;;;;;
2018;22 april;248;107;16;44;32;15;141;11;25;56;49;;0422;22;april;2018;;;;;;;;
2018;21 april;217;92;9;35;28;20;125;9;36;47;33;;0421;21;april;2018;;;;;;;;
2018;20 april;239;124;12;37;51;24;115;8;27;47;33;;0420;20;april;2018;;;;;;;;
2018;19 april;223;102;18;33;36;15;121;8;26;45;42;;0419;19;april;2018;;;;;;;;
2018;18 april;261;134;19;49;44;22;127;10;28;45;44;;0418;18;april;2018;;;;;;;;
2018;17 april;272;125;12;44;43;26;147;10;38;53;46;;0417;17;april;2018;;;;;;;;
2018;16 april;227;101;10;27;43;21;126;7;32;42;45;;0416;16;april;2018;;;;;;;;
2018;15 april;232;119;13;41;33;32;113;15;20;39;39;;0415;15;april;2018;;;;;;;;
2018;14 april;272;133;17;43;44;29;139;8;34;50;47;;0414;14;april;2018;;;;;;;;
2018;13 april;269;126;14;39;49;24;143;9;36;58;40;;0413;13;april;2018;;;;;;;;
2018;12 april;251;129;18;45;58;8;122;5;26;44;47;;0412;12;april;2018;;;;;;;;
2018;11 april;233;102;16;37;41;8;131;9;32;44;46;;0411;11;april;2018;;;;;;;;
2018;10 april;275;137;20;49;48;20;138;14;30;44;50;;0410;10;april;2018;;;;;;;;
2018;9 april;250;122;19;39;39;25;128;10;29;43;46;;0409;9;april;2018;;;;;;;;
2018;8 april;276;146;20;51;58;17;130;11;23;45;51;;0408;8;april;2018;;;;;;;;
2018;7 april;279;140;19;41;57;23;139;9;39;51;40;;0407;7;april;2018;;;;;;;;
2018;6 april;279;148;25;45;52;26;131;7;30;42;52;;0406;6;april;2018;;;;;;;;
2018;5 april;269;125;20;46;39;20;144;9;31;49;55;;0405;5;april;2018;;;;;;;;
2018;4 april;281;147;18;59;48;22;134;11;28;44;51;;0404;4;april;2018;;;;;;;;
2018;3 april;307;145;17;43;53;32;162;11;34;59;58;;0403;3;april;2018;;;;;;;;
2018;2 april;297;133;18;55;38;22;164;9;43;55;57;;0402;2;april;2018;;;;;;;;
2018;1 april;275;125;22;32;49;22;150;14;31;65;40;;0401;1;april;2018;;;;;;;;
2018;31 mars;292;131;24;39;43;25;161;8;37;54;62;;0331;31;mars;2018;;;;;;;;
2018;30 mars;278;136;15;55;44;22;142;5;33;41;63;;0330;30;mars;2018;;;;;;;;
2018;29 mars;265;124;15;49;41;19;141;13;28;57;43;;0329;29;mars;2018;;;;;;;;
2018;28 mars;300;136;16;51;48;21;164;11;40;58;55;;0328;28;mars;2018;;;;;;;;
2018;27 mars;276;142;13;52;52;25;134;13;25;52;44;;0327;27;mars;2018;;;;;;;;
2018;26 mars;262;126;15;39;43;29;136;8;35;50;43;;0326;26;mars;2018;;;;;;;;
2018;25 mars;249;120;15;42;42;21;129;15;28;46;40;;0325;25;mars;2018;;;;;;;;
2018;24 mars;298;135;16;49;46;24;163;14;35;55;59;;0324;24;mars;2018;;;;;;;;
2018;23 mars;289;145;21;56;43;25;144;8;39;49;48;;0323;23;mars;2018;;;;;;;;
2018;22 mars;288;131;18;52;42;19;157;11;34;53;59;;0322;22;mars;2018;;;;;;;;
2018;21 mars;309;142;28;44;50;20;167;17;41;48;61;;0321;21;mars;2018;;;;;;;;
2018;20 mars;284;139;17;45;46;31;145;12;39;45;49;;0320;20;mars;2018;;;;;;;;
2018;19 mars;280;121;18;43;45;15;159;9;48;58;44;;0319;19;mars;2018;;;;;;;;
2018;18 mars;277;128;15;40;45;28;149;8;40;49;52;;0318;18;mars;2018;;;;;;;;
2018;17 mars;306;139;16;44;55;24;167;15;39;59;54;;0317;17;mars;2018;;;;;;;;
2018;16 mars;289;145;23;46;53;23;144;11;36;49;48;;0316;16;mars;2018;;;;;;;;
2018;15 mars;297;141;11;53;52;25;156;18;32;46;60;;0315;15;mars;2018;;;;;;;;
2018;14 mars;285;113;11;44;35;23;172;15;45;60;52;;0314;14;mars;2018;;;;;;;;
2018;13 mars;317;163;25;61;47;30;154;12;32;68;42;;0313;13;mars;2018;;;;;;;;
2018;12 mars;318;155;18;52;51;34;163;11;37;60;55;;0312;12;mars;2018;;;;;;;;
2018;11 mars;293;138;16;42;56;24;155;14;33;57;51;;0311;11;mars;2018;;;;;;;;
2018;10 mars;305;146;18;49;52;27;159;5;40;62;52;;0310;10;mars;2018;;;;;;;;
2018;9 mars;311;151;18;42;65;26;160;11;32;58;59;;0309;9;mars;2018;;;;;;;;
2018;8 mars;334;149;19;56;48;26;185;19;45;68;53;;0308;8;mars;2018;;;;;;;;
2018;7 mars;309;129;16;40;46;27;180;17;25;72;66;;0307;7;mars;2018;;;;;;;;
2018;6 mars;329;164;14;53;62;35;165;19;25;56;65;;0306;6;mars;2018;;;;;;;;
2018;5 mars;323;162;19;49;61;33;161;16;31;55;59;;0305;5;mars;2018;;;;;;;;
2018;4 mars;310;156;25;46;47;38;154;9;36;50;59;;0304;4;mars;2018;;;;;;;;
2018;3 mars;304;147;13;50;59;25;157;10;44;57;46;;0303;3;mars;2018;;;;;;;;
2018;2 mars;303;147;16;44;51;36;156;11;35;63;47;;0302;2;mars;2018;;;;;;;;
2018;1 mars;330;144;24;49;50;21;186;15;46;70;55;;0301;1;mars;2018;;;;;;;;
2018;28 februari;304;139;14;44;48;33;165;10;35;56;64;;0228;28;februari;2018;;;;;;;;
2018;27 februari;301;144;21;51;48;24;157;11;29;52;65;;0227;27;februari;2018;;;;;;;;
2018;26 februari;335;163;20;52;56;35;172;17;39;55;61;;0226;26;februari;2018;;;;;;;;
2018;25 februari;284;131;18;35;56;22;153;6;38;57;52;;0225;25;februari;2018;;;;;;;;
2018;24 februari;287;134;20;43;54;17;153;9;30;46;68;;0224;24;februari;2018;;;;;;;;
2018;23 februari;319;148;18;43;55;32;171;12;38;66;55;;0223;23;februari;2018;;;;;;;;
2018;22 februari;303;154;15;54;56;29;149;5;31;61;52;;0222;22;februari;2018;;;;;;;;
2018;21 februari;331;165;20;71;51;23;166;15;40;62;49;;0221;21;februari;2018;;;;;;;;
2018;20 februari;291;134;21;44;40;29;157;20;24;50;63;;0220;20;februari;2018;;;;;;;;
2018;19 februari;301;136;12;54;54;16;165;10;30;62;63;;0219;19;februari;2018;;;;;;;;
2018;18 februari;265;117;19;29;48;21;148;8;36;53;51;;0218;18;februari;2018;;;;;;;;
2018;17 februari;279;112;13;37;36;26;167;14;38;60;55;;0217;17;februari;2018;;;;;;;;
2018;16 februari;309;150;15;51;53;31;159;12;43;49;55;;0216;16;februari;2018;;;;;;;;
2018;15 februari;295;145;18;47;55;25;150;17;40;46;47;;0215;15;februari;2018;;;;;;;;
2018;14 februari;293;133;13;46;49;25;160;11;49;56;44;;0214;14;februari;2018;;;;;;;;
2018;13 februari;310;149;26;51;55;17;161;9;37;61;54;;0213;13;februari;2018;;;;;;;;
2018;12 februari;273;127;11;46;49;21;146;13;34;60;39;;0212;12;februari;2018;;;;;;;;
2018;11 februari;293;146;18;58;54;16;147;10;39;50;48;;0211;11;februari;2018;;;;;;;;
2018;10 februari;292;143;19;44;58;22;149;10;28;53;58;;0210;10;februari;2018;;;;;;;;
2018;9 februari;260;129;17;50;40;22;131;12;33;41;45;;0209;9;februari;2018;;;;;;;;
2018;8 februari;262;127;21;35;52;19;135;9;39;43;44;;0208;8;februari;2018;;;;;;;;
2018;7 februari;297;138;11;41;59;27;159;16;32;53;58;;0207;7;februari;2018;;;;;;;;
2018;6 februari;288;142;12;54;48;28;146;8;32;50;56;;0206;6;februari;2018;;;;;;;;
2018;5 februari;291;149;18;58;52;21;142;10;38;44;50;;0205;5;februari;2018;;;;;;;;
2018;4 februari;288;146;15;36;59;36;142;9;36;43;54;;0204;4;februari;2018;;;;;;;;
2018;3 februari;270;130;22;41;37;30;140;11;32;43;54;;0203;3;februari;2018;;;;;;;;
2018;2 februari;260;125;16;54;28;27;135;12;35;50;38;;0202;2;februari;2018;;;;;;;;
